city,latitude,longitude,date,max_temperature,min_temperature,max_windspeed,humidity,pressure
Krakow,50.06143,19.93658,2021-09-20,11.5,8.1,15.6,77.0,1018.7
Krakow,50.06143,19.93658,2021-09-21,14.3,5.5,18.6,76.0,1024.9
Krakow,50.06143,19.93658,2021-09-22,13.0,8.8,15.9,80.0,1022.8
Krakow,50.06143,19.93658,2021-09-23,16.2,8.1,28.9,74.0,1017.1
Krakow,50.06143,19.93658,2021-09-24,15.9,12.7,32.8,68.0,1011.3
Krakow,50.06143,19.93658,2021-09-25,20.4,12.5,24.3,77.0,1017.6
Krakow,50.06143,19.93658,2021-09-26,21.5,11.3,14.6,83.0,1020.6
Krakow,50.06143,19.93658,2021-09-27,20.7,12.4,19.0,84.0,1019.1
Krakow,50.06143,19.93658,2021-09-28,16.4,8.4,18.3,75.0,1022.2
Krakow,50.06143,19.93658,2021-09-29,18.1,6.2,15.9,78.0,1021.4
Krakow,50.06143,19.93658,2021-09-30,14.0,8.6,15.0,86.0,1026.1
Krakow,50.06143,19.93658,2021-10-01,14.8,4.6,19.2,85.0,1027.4
Krakow,50.06143,19.93658,2021-10-02,20.0,7.0,15.3,75.0,1020.9
Krakow,50.06143,19.93658,2021-10-03,20.6,6.0,13.5,76.0,1017.9
Krakow,50.06143,19.93658,2021-10-04,22.7,9.4,9.4,73.0,1017.8
Krakow,50.06143,19.93658,2021-10-05,23.5,9.6,19.3,72.0,1016.4
Krakow,50.06143,19.93658,2021-10-06,14.3,11.4,9.5,86.0,1018.7
Krakow,50.06143,19.93658,2021-10-07,14.8,7.0,18.3,78.0,1025.8
Krakow,50.06143,19.93658,2021-10-08,11.9,3.5,24.6,62.0,1031.5
Krakow,50.06143,19.93658,2021-10-09,10.5,1.6,21.3,65.0,1033.3
Krakow,50.06143,19.93658,2021-10-10,11.2,0.2,17.1,71.0,1029.4
Krakow,50.06143,19.93658,2021-10-11,13.0,0.7,11.9,73.0,1021.8
Krakow,50.06143,19.93658,2021-10-12,11.0,4.9,18.0,81.0,1015.3
Krakow,50.06143,19.93658,2021-10-13,8.7,3.6,16.1,83.0,1018.3
Krakow,50.06143,19.93658,2021-10-14,10.7,2.8,14.9,77.0,1023.5
Krakow,50.06143,19.93658,2021-10-15,14.1,7.3,20.4,73.0,1018.6
Krakow,50.06143,19.93658,2021-10-16,11.1,5.3,20.2,79.0,1021.1
Krakow,50.06143,19.93658,2021-10-17,11.3,3.4,9.6,74.0,1022.3
Krakow,50.06143,19.93658,2021-10-18,10.0,4.6,17.7,89.0,1025.2
Krakow,50.06143,19.93658,2021-10-19,16.2,4.9,15.5,79.0,1025.4
Krakow,50.06143,19.93658,2021-10-20,20.2,8.1,17.3,60.0,1015.6
Krakow,50.06143,19.93658,2021-10-21,17.6,9.2,33.4,65.0,1005.2
Krakow,50.06143,19.93658,2021-10-22,12.7,8.0,30.9,53.0,1012.6
Krakow,50.06143,19.93658,2021-10-23,10.0,4.1,30.6,70.0,1023.1
Krakow,50.06143,19.93658,2021-10-24,9.6,1.5,13.4,83.0,1032.8
Krakow,50.06143,19.93658,2021-10-25,10.9,0.1,10.1,73.0,1027.3
Krakow,50.06143,19.93658,2021-10-26,10.4,-0.2,13.1,72.0,1023.8
Krakow,50.06143,19.93658,2021-10-27,14.4,3.6,12.9,82.0,1026.6
Krakow,50.06143,19.93658,2021-10-28,14.3,2.2,10.8,83.0,1026.2
Krakow,50.06143,19.93658,2021-10-29,14.1,4.4,7.1,81.0,1021.3
Krakow,50.06143,19.93658,2021-10-30,16.7,3.0,11.3,62.0,1017.9
Krakow,50.06143,19.93658,2021-10-31,15.9,4.4,10.7,64.0,1016.2
Krakow,50.06143,19.93658,2021-11-01,13.5,1.6,9.1,67.0,1008.4
Krakow,50.06143,19.93658,2021-11-02,8.1,4.6,17.0,92.0,1003.4
Krakow,50.06143,19.93658,2021-11-03,14.1,3.9,16.5,81.0,1008.0
Krakow,50.06143,19.93658,2021-11-04,16.7,8.3,24.3,75.0,1005.1
Krakow,50.06143,19.93658,2021-11-05,10.4,4.5,23.2,71.0,1019.0
Krakow,50.06143,19.93658,2021-11-06,10.7,1.6,19.7,81.0,1028.0
Krakow,50.06143,19.93658,2021-11-07,11.8,0.1,25.9,73.0,1018.2
Krakow,50.06143,19.93658,2021-11-08,8.8,4.2,23.4,85.0,1019.7
Krakow,50.06143,19.93658,2021-11-09,9.0,3.4,14.8,91.0,1030.5
Krakow,50.06143,19.93658,2021-11-10,9.7,0.8,12.3,88.0,1030.5
Krakow,50.06143,19.93658,2021-11-11,10.1,0.6,12.0,84.0,1025.9
Krakow,50.06143,19.93658,2021-11-12,7.7,0.8,11.9,92.0,1024.1
Krakow,50.06143,19.93658,2021-11-13,5.9,1.2,8.4,95.0,1019.7
Krakow,50.06143,19.93658,2021-11-14,6.8,2.3,10.5,89.0,1024.0
Krakow,50.06143,19.93658,2021-11-15,7.5,2.7,20.2,88.0,1029.8
Krakow,50.06143,19.93658,2021-11-16,4.9,1.3,8.0,96.0,1027.9
Krakow,50.06143,19.93658,2021-11-17,7.3,1.8,15.5,86.0,1022.9
Krakow,50.06143,19.93658,2021-11-18,7.8,4.8,24.4,79.0,1024.9
Krakow,50.06143,19.93658,2021-11-19,9.3,6.5,29.9,88.0,1021.6
Krakow,50.06143,19.93658,2021-11-20,10.6,7.8,27.9,87.0,1020.3
Krakow,50.06143,19.93658,2021-11-21,10.2,5.4,18.4,85.0,1011.7
Krakow,50.06143,19.93658,2021-11-22,6.8,2.5,13.6,90.0,1017.6
Krakow,50.06143,19.93658,2021-11-23,4.4,0.7,22.3,79.0,1026.2
Krakow,50.06143,19.93658,2021-11-24,5.7,1.2,14.3,85.0,1025.1
Krakow,50.06143,19.93658,2021-11-25,6.0,-3.5,9.2,86.0,1013.6
Krakow,50.06143,19.93658,2021-11-26,3.9,2.2,14.5,95.0,1000.5
Krakow,50.06143,19.93658,2021-11-27,4.7,1.4,23.6,85.0,996.7
Krakow,50.06143,19.93658,2021-11-28,4.5,2.3,17.7,94.0,996.3
Krakow,50.06143,19.93658,2021-11-29,1.7,0.1,25.6,87.0,998.3
Krakow,50.06143,19.93658,2021-11-30,3.0,-0.3,35.3,80.0,1001.9
Krakow,50.06143,19.93658,2021-12-01,7.6,1.0,33.5,81.0,1001.1
Krakow,50.06143,19.93658,2021-12-02,8.1,2.0,29.9,75.0,997.9
Krakow,50.06143,19.93658,2021-12-03,2.1,-2.3,23.1,65.0,1010.5
Krakow,50.06143,19.93658,2021-12-04,3.5,-4.3,11.0,58.0,1008.0
Krakow,50.06143,19.93658,2021-12-05,2.7,-1.2,10.8,82.0,1005.3
Krakow,50.06143,19.93658,2021-12-06,2.4,0.0,11.1,94.0,1010.3
Krakow,50.06143,19.93658,2021-12-07,-0.1,-2.5,12.7,87.0,1014.5
Krakow,50.06143,19.93658,2021-12-08,-2.5,-4.7,18.8,84.0,1013.1
Krakow,50.06143,19.93658,2021-12-09,1.7,-4.8,16.2,84.0,1008.0
Krakow,50.06143,19.93658,2021-12-10,1.9,-3.1,9.7,92.0,1004.8
Krakow,50.06143,19.93658,2021-12-11,0.7,-1.9,8.4,90.0,1014.0
Krakow,50.06143,19.93658,2021-12-12,0.2,-3.9,11.4,88.0,1025.4
Krakow,50.06143,19.93658,2021-12-13,0.0,-4.1,8.2,92.0,1027.7
Krakow,50.06143,19.93658,2021-12-14,2.2,-2.3,7.1,91.0,1028.4
Krakow,50.06143,19.93658,2021-12-15,2.3,0.7,13.5,96.0,1030.5
Krakow,50.06143,19.93658,2021-12-16,5.7,2.3,18.9,94.0,1030.6
Krakow,50.06143,19.93658,2021-12-17,4.9,2.6,25.4,86.0,1030.2
Krakow,50.06143,19.93658,2021-12-18,3.5,1.3,23.3,86.0,1031.3
Krakow,50.06143,19.93658,2021-12-19,5.7,1.1,27.4,90.0,1016.2
Krakow,50.06143,19.93658,2021-12-20,2.0,-3.8,28.0,78.0,1017.1
Krakow,50.06143,19.93658,2021-12-21,-1.7,-6.0,16.8,76.0,1025.2
Krakow,50.06143,19.93658,2021-12-22,-0.9,-7.4,12.1,75.0,1029.0
Krakow,50.06143,19.93658,2021-12-23,-0.6,-7.9,12.0,64.0,1019.4
Krakow,50.06143,19.93658,2021-12-24,5.6,-0.8,32.7,84.0,1000.5
Krakow,50.06143,19.93658,2021-12-25,1.3,-8.1,19.7,74.0,1011.5
Krakow,50.06143,19.93658,2021-12-26,-3.5,-10.0,11.8,81.0,1017.6
Krakow,50.06143,19.93658,2021-12-27,-4.4,-11.6,17.8,86.0,1016.0
Krakow,50.06143,19.93658,2021-12-28,-2.6,-7.0,16.8,85.0,1010.8
Krakow,50.06143,19.93658,2021-12-29,1.1,-5.2,12.6,91.0,1008.5
Krakow,50.06143,19.93658,2021-12-30,5.7,-1.7,20.3,89.0,1015.8
Krakow,50.06143,19.93658,2021-12-31,10.4,6.2,23.4,90.0,1016.9
Krakow,50.06143,19.93658,2022-01-01,9.5,7.3,23.8,92.0,1020.4
Krakow,50.06143,19.93658,2022-01-02,11.1,4.7,29.4,84.0,1018.4
Krakow,50.06143,19.93658,2022-01-03,9.9,4.0,35.5,74.0,1009.7
Krakow,50.06143,19.93658,2022-01-04,10.7,4.0,36.0,83.0,1000.8
Krakow,50.06143,19.93658,2022-01-05,8.3,1.2,24.7,90.0,1000.6
Krakow,50.06143,19.93658,2022-01-06,3.3,-2.4,29.3,73.0,1011.5
Krakow,50.06143,19.93658,2022-01-07,2.2,-6.0,13.3,63.0,1021.6
Krakow,50.06143,19.93658,2022-01-08,1.3,-7.0,9.6,50.0,1015.1
Krakow,50.06143,19.93658,2022-01-09,2.6,-5.0,9.0,74.0,1006.6
Krakow,50.06143,19.93658,2022-01-10,-0.4,-5.5,16.7,82.0,1019.2
Krakow,50.06143,19.93658,2022-01-11,-0.2,-3.2,15.0,73.0,1034.0
Krakow,50.06143,19.93658,2022-01-12,-3.0,-5.6,13.0,70.0,1037.6
Krakow,50.06143,19.93658,2022-01-13,3.1,-2.7,27.9,77.0,1033.3
Krakow,50.06143,19.93658,2022-01-14,3.6,1.7,33.8,86.0,1025.5
Krakow,50.06143,19.93658,2022-01-15,2.9,-2.8,24.1,86.0,1027.9
Krakow,50.06143,19.93658,2022-01-16,4.1,-3.7,26.3,76.0,1023.0
Krakow,50.06143,19.93658,2022-01-17,2.4,-2.2,37.2,81.0,1016.4
Krakow,50.06143,19.93658,2022-01-18,1.1,-3.1,24.6,80.0,1032.2
Krakow,50.06143,19.93658,2022-01-19,2.9,-3.2,18.2,77.0,1027.1
Krakow,50.06143,19.93658,2022-01-20,3.5,-2.6,39.3,72.0,1012.7
Krakow,50.06143,19.93658,2022-01-21,-0.7,-3.9,32.9,73.0,1018.4
Krakow,50.06143,19.93658,2022-01-22,-0.9,-5.4,26.6,84.0,1022.3
Krakow,50.06143,19.93658,2022-01-23,-1.4,-7.2,19.5,85.0,1031.4
Krakow,50.06143,19.93658,2022-01-24,-2.6,-9.4,9.7,78.0,1036.7
Krakow,50.06143,19.93658,2022-01-25,1.2,-3.0,17.5,93.0,1030.2
Krakow,50.06143,19.93658,2022-01-26,1.7,0.5,19.4,95.0,1026.2
Krakow,50.06143,19.93658,2022-01-27,2.5,0.2,30.7,86.0,1019.3
Krakow,50.06143,19.93658,2022-01-28,2.9,-0.3,34.2,87.0,1016.5
Krakow,50.06143,19.93658,2022-01-29,3.5,-3.4,36.9,77.0,1021.1
Krakow,50.06143,19.93658,2022-01-30,5.1,1.3,44.3,78.0,1006.8
Krakow,50.06143,19.93658,2022-01-31,2.7,-2.4,27.6,74.0,1007.8
Krakow,50.06143,19.93658,2022-02-01,2.6,-2.7,25.0,80.0,1008.4
Krakow,50.06143,19.93658,2022-02-02,4.1,0.3,29.9,86.0,1003.4
Krakow,50.06143,19.93658,2022-02-03,3.2,-0.9,19.8,77.0,1019.5
Krakow,50.06143,19.93658,2022-02-04,7.2,1.5,17.8,73.0,1013.9
Krakow,50.06143,19.93658,2022-02-05,5.6,-0.2,31.6,71.0,1015.4
Krakow,50.06143,19.93658,2022-02-06,5.4,-0.2,36.6,69.0,1010.7
Krakow,50.06143,19.93658,2022-02-07,4.8,0.8,34.3,78.0,1005.1
Krakow,50.06143,19.93658,2022-02-08,5.5,0.1,29.4,77.0,1021.8
Krakow,50.06143,19.93658,2022-02-09,8.4,4.2,25.3,87.0,1024.9
Krakow,50.06143,19.93658,2022-02-10,10.1,4.9,21.7,70.0,1021.5
Krakow,50.06143,19.93658,2022-02-11,7.9,-0.1,36.4,81.0,1020.8
Krakow,50.06143,19.93658,2022-02-12,3.5,-4.6,17.6,71.0,1033.7
Krakow,50.06143,19.93658,2022-02-13,7.6,-4.5,12.3,56.0,1026.3
Krakow,50.06143,19.93658,2022-02-14,9.7,-4.5,16.1,63.0,1016.7
Krakow,50.06143,19.93658,2022-02-15,10.3,-1.3,10.9,81.0,1013.9
Krakow,50.06143,19.93658,2022-02-16,11.1,-1.0,28.1,69.0,1009.6
Krakow,50.06143,19.93658,2022-02-17,11.9,4.6,54.4,66.0,995.3
Krakow,50.06143,19.93658,2022-02-18,10.4,3.5,31.6,55.0,1007.4
Krakow,50.06143,19.93658,2022-02-19,12.1,2.2,45.2,46.0,1009.0
Krakow,50.06143,19.93658,2022-02-20,8.0,0.5,31.7,62.0,1012.3
Krakow,50.06143,19.93658,2022-02-21,8.7,1.6,36.3,68.0,1001.1
Krakow,50.06143,19.93658,2022-02-22,7.1,0.6,28.8,68.0,1010.8
Krakow,50.06143,19.93658,2022-02-23,7.2,0.6,32.8,72.0,1019.8
Krakow,50.06143,19.93658,2022-02-24,12.6,-2.7,11.8,62.0,1020.9
Krakow,50.06143,19.93658,2022-02-25,6.5,-2.1,23.4,66.0,1018.4
Krakow,50.06143,19.93658,2022-02-26,5.9,-3.4,11.6,81.0,1029.6
Krakow,50.06143,19.93658,2022-02-27,6.0,-2.9,18.3,76.0,1035.0
Krakow,50.06143,19.93658,2022-02-28,2.8,-3.1,24.0,65.0,1035.0
Krakow,50.06143,19.93658,2022-03-01,3.6,-5.1,10.8,65.0,1034.2
Krakow,50.06143,19.93658,2022-03-02,5.1,-5.0,10.7,59.0,1025.6
Krakow,50.06143,19.93658,2022-03-03,5.8,-4.9,17.7,63.0,1018.8
Krakow,50.06143,19.93658,2022-03-04,3.1,-4.2,12.1,77.0,1020.3
Krakow,50.06143,19.93658,2022-03-05,1.9,-4.4,11.0,70.0,1023.4
Krakow,50.06143,19.93658,2022-03-06,2.2,-4.6,12.6,67.0,1023.4
Krakow,50.06143,19.93658,2022-03-07,2.2,-4.7,16.5,65.0,1022.0
Krakow,50.06143,19.93658,2022-03-08,4.3,-3.1,15.3,73.0,1023.8
Krakow,50.06143,19.93658,2022-03-09,6.3,-1.7,19.7,76.0,1024.1
Krakow,50.06143,19.93658,2022-03-10,1.0,-5.5,20.2,61.0,1033.7
Krakow,50.06143,19.93658,2022-03-11,1.7,-6.8,17.8,44.0,1036.4
Krakow,50.06143,19.93658,2022-03-12,6.4,-6.0,11.6,36.0,1032.3
Krakow,50.06143,19.93658,2022-03-13,9.2,-3.6,15.8,45.0,1028.7
Krakow,50.06143,19.93658,2022-03-14,12.6,-4.6,12.7,65.0,1031.2
Krakow,50.06143,19.93658,2022-03-15,14.1,-1.1,12.7,55.0,1029.6
Krakow,50.06143,19.93658,2022-03-16,11.7,-0.1,14.4,72.0,1024.3
Krakow,50.06143,19.93658,2022-03-17,8.1,-1.7,21.3,68.0,1034.3
Krakow,50.06143,19.93658,2022-03-18,9.3,-3.8,16.8,55.0,1040.5
Krakow,50.06143,19.93658,2022-03-19,7.3,-5.2,23.7,54.0,1043.1
Krakow,50.06143,19.93658,2022-03-20,9.2,-4.0,16.8,52.0,1043.7
Krakow,50.06143,19.93658,2022-03-21,11.8,-3.9,15.5,59.0,1041.0
Krakow,50.06143,19.93658,2022-03-22,15.3,-3.1,12.6,66.0,1038.1
Krakow,50.06143,19.93658,2022-03-23,19.1,-0.7,11.2,64.0,1031.0
Krakow,50.06143,19.93658,2022-03-24,13.5,-0.8,12.8,65.0,1027.5
Krakow,50.06143,19.93658,2022-03-25,15.0,-0.8,11.8,65.0,1027.3
Krakow,50.06143,19.93658,2022-03-26,16.5,1.1,31.3,63.0,1026.0
Krakow,50.06143,19.93658,2022-03-27,9.7,-1.4,15.9,53.0,1031.6
Krakow,50.06143,19.93658,2022-03-28,17.5,-1.5,24.1,53.0,1021.2
Krakow,50.06143,19.93658,2022-03-29,13.8,6.7,19.4,73.0,1009.2
Krakow,50.06143,19.93658,2022-03-30,11.9,3.7,13.7,75.0,1004.5
Krakow,50.06143,19.93658,2022-03-31,7.2,1.2,24.7,94.0,1001.0
Krakow,50.06143,19.93658,2022-04-01,2.0,-0.4,24.6,92.0,998.7
Krakow,50.06143,19.93658,2022-04-02,0.8,-1.2,18.8,87.0,1004.8
Krakow,50.06143,19.93658,2022-04-03,2.2,-2.0,21.4,69.0,1014.7
Krakow,50.06143,19.93658,2022-04-04,6.7,-3.4,28.8,58.0,1014.3
Krakow,50.06143,19.93658,2022-04-05,8.6,2.6,35.9,80.0,1004.3
Krakow,50.06143,19.93658,2022-04-06,14.4,6.6,31.9,74.0,1005.1
Krakow,50.06143,19.93658,2022-04-07,17.4,6.1,29.5,60.0,996.2
Krakow,50.06143,19.93658,2022-04-08,13.7,6.9,39.9,60.0,996.7
Krakow,50.06143,19.93658,2022-04-09,6.9,1.4,30.2,82.0,1002.0
Krakow,50.06143,19.93658,2022-04-10,8.2,0.1,20.6,74.0,1015.5
Krakow,50.06143,19.93658,2022-04-11,8.5,0.0,19.9,72.0,1020.9
Krakow,50.06143,19.93658,2022-04-12,12.9,0.0,11.4,61.0,1022.0
Krakow,50.06143,19.93658,2022-04-13,15.4,-0.3,11.7,59.0,1023.0
Krakow,50.06143,19.93658,2022-04-14,20.3,2.3,9.5,61.0,1020.0
Krakow,50.06143,19.93658,2022-04-15,14.8,7.0,19.7,79.0,1019.3
Krakow,50.06143,19.93658,2022-04-16,9.2,2.3,24.5,69.0,1025.8
Krakow,50.06143,19.93658,2022-04-17,8.5,0.2,18.7,61.0,1026.8
Krakow,50.06143,19.93658,2022-04-18,9.5,-0.5,15.4,66.0,1018.0
Krakow,50.06143,19.93658,2022-04-19,8.9,0.3,12.9,73.0,1013.2
Krakow,50.06143,19.93658,2022-04-20,8.1,-0.6,23.5,80.0,1014.3
Krakow,50.06143,19.93658,2022-04-21,12.0,0.6,15.1,82.0,1013.2
Krakow,50.06143,19.93658,2022-04-22,12.1,5.0,24.0,83.0,1010.7
Krakow,50.06143,19.93658,2022-04-23,13.9,2.8,14.5,70.0,1009.1
Krakow,50.06143,19.93658,2022-04-24,15.9,2.4,17.6,82.0,1004.7
Krakow,50.06143,19.93658,2022-04-25,14.5,4.3,18.5,83.0,1006.4
Krakow,50.06143,19.93658,2022-04-26,11.8,3.7,15.2,79.0,1016.0
Krakow,50.06143,19.93658,2022-04-27,13.4,1.8,13.1,76.0,1021.6
Krakow,50.06143,19.93658,2022-04-28,16.3,5.5,13.5,65.0,1025.2
Krakow,50.06143,19.93658,2022-04-29,15.8,3.0,13.4,65.0,1026.8
Krakow,50.06143,19.93658,2022-04-30,16.9,4.0,12.5,62.0,1023.5
Krakow,50.06143,19.93658,2022-05-01,18.9,4.5,11.9,63.0,1020.2
Krakow,50.06143,19.93658,2022-05-02,19.4,6.6,10.2,58.0,1017.4
Krakow,50.06143,19.93658,2022-05-03,18.8,6.3,11.4,64.0,1015.1
Krakow,50.06143,19.93658,2022-05-04,18.5,8.6,14.4,62.0,1018.2
Krakow,50.06143,19.93658,2022-05-05,20.1,6.7,16.3,74.0,1020.0
Krakow,50.06143,19.93658,2022-05-06,18.9,9.4,12.8,85.0,1022.2
Krakow,50.06143,19.93658,2022-05-07,17.0,8.9,6.9,73.0,1022.5
Krakow,50.06143,19.93658,2022-05-08,20.0,9.2,11.0,75.0,1022.7
Krakow,50.06143,19.93658,2022-05-09,19.1,9.0,16.6,67.0,1026.1
Krakow,50.06143,19.93658,2022-05-10,19.6,6.8,13.0,61.0,1023.0
Krakow,50.06143,19.93658,2022-05-11,24.1,7.5,22.8,62.0,1016.1
Krakow,50.06143,19.93658,2022-05-12,25.9,14.9,32.6,53.0,1014.1
Krakow,50.06143,19.93658,2022-05-13,22.2,10.6,19.6,62.0,1016.1
Krakow,50.06143,19.93658,2022-05-14,19.7,9.8,24.5,60.0,1018.7
Krakow,50.06143,19.93658,2022-05-15,20.6,8.6,17.3,60.0,1019.9
Krakow,50.06143,19.93658,2022-05-16,21.9,6.8,12.5,59.0,1019.4
Krakow,50.06143,19.93658,2022-05-17,19.2,10.1,18.4,63.0,1018.8
Krakow,50.06143,19.93658,2022-05-18,17.2,5.6,13.0,51.0,1027.9
Krakow,50.06143,19.93658,2022-05-19,23.0,6.6,15.2,52.0,1026.0
Krakow,50.06143,19.93658,2022-05-20,26.1,9.1,23.1,58.0,1019.0
Krakow,50.06143,19.93658,2022-05-21,21.6,14.2,33.7,53.0,1013.4
Krakow,50.06143,19.93658,2022-05-22,17.0,11.0,28.7,58.0,1014.0
Krakow,50.06143,19.93658,2022-05-23,17.4,7.2,14.3,63.0,1013.0
Krakow,50.06143,19.93658,2022-05-24,22.1,8.7,15.5,72.0,1009.8
Krakow,50.06143,19.93658,2022-05-25,19.4,10.6,18.5,89.0,1014.2
Krakow,50.06143,19.93658,2022-05-26,20.6,9.6,29.3,70.0,1018.4
Krakow,50.06143,19.93658,2022-05-27,21.4,11.6,39.2,73.0,1015.1
Krakow,50.06143,19.93658,2022-05-28,15.7,8.3,29.0,69.0,1013.7
Krakow,50.06143,19.93658,2022-05-29,16.3,5.9,11.9,64.0,1012.8
Krakow,50.06143,19.93658,2022-05-30,16.6,10.1,19.6,70.0,1011.9
Krakow,50.06143,19.93658,2022-05-31,21.0,8.6,14.9,64.0,1016.0
Krakow,50.06143,19.93658,2022-06-01,22.4,12.2,20.4,68.0,1014.7
Krakow,50.06143,19.93658,2022-06-02,21.2,11.8,17.7,68.0,1019.1
Krakow,50.06143,19.93658,2022-06-03,24.0,8.6,15.6,61.0,1021.8
Krakow,50.06143,19.93658,2022-06-04,20.0,14.3,13.1,80.0,1017.6
Krakow,50.06143,19.93658,2022-06-05,24.2,12.7,14.2,67.0,1019.2
Krakow,50.06143,19.93658,2022-06-06,26.1,12.5,14.0,65.0,1016.5
Krakow,50.06143,19.93658,2022-06-07,26.6,15.7,16.6,74.0,1012.9
Krakow,50.06143,19.93658,2022-06-08,22.9,15.1,8.2,82.0,1010.2
Krakow,50.06143,19.93658,2022-06-09,23.8,15.1,11.3,84.0,1008.8
Krakow,50.06143,19.93658,2022-06-10,23.1,15.4,18.8,78.0,1017.4
Krakow,50.06143,19.93658,2022-06-11,23.0,13.8,16.2,70.0,1021.2
Krakow,50.06143,19.93658,2022-06-12,24.0,12.6,10.0,67.0,1020.2
Krakow,50.06143,19.93658,2022-06-13,23.6,12.5,20.8,78.0,1015.5
Krakow,50.06143,19.93658,2022-06-14,18.8,10.5,20.3,68.0,1020.5
Krakow,50.06143,19.93658,2022-06-15,21.2,8.5,8.3,67.0,1021.4
Krakow,50.06143,19.93658,2022-06-16,26.6,9.8,17.2,78.0,1017.8
Krakow,50.06143,19.93658,2022-06-17,22.1,12.4,22.8,74.0,1020.8
Krakow,50.06143,19.93658,2022-06-18,25.5,12.0,13.0,67.0,1020.7
Krakow,50.06143,19.93658,2022-06-19,30.5,15.9,15.9,61.0,1013.9
Krakow,50.06143,19.93658,2022-06-20,31.4,17.1,22.4,64.0,1008.7
Krakow,50.06143,19.93658,2022-06-21,18.5,13.9,32.0,60.0,1011.8
Krakow,50.06143,19.93658,2022-06-22,23.5,11.3,15.0,58.0,1013.2
Krakow,50.06143,19.93658,2022-06-23,24.9,11.4,13.0,59.0,1015.6
Krakow,50.06143,19.93658,2022-06-24,27.5,13.2,20.5,53.0,1014.4
Krakow,50.06143,19.93658,2022-06-25,29.3,15.6,14.4,53.0,1012.4
Krakow,50.06143,19.93658,2022-06-26,30.1,16.3,17.0,51.0,1015.8
Krakow,50.06143,19.93658,2022-06-27,31.3,17.4,12.7,55.0,1016.8
Krakow,50.06143,19.93658,2022-06-28,30.5,18.1,27.4,67.0,1018.0
Krakow,50.06143,19.93658,2022-06-29,30.0,17.4,10.8,69.0,1016.1
Krakow,50.06143,19.93658,2022-06-30,33.3,21.2,18.0,57.0,1012.6
Krakow,50.06143,19.93658,2022-07-01,34.9,18.9,32.5,57.0,1012.4
Krakow,50.06143,19.93658,2022-07-02,21.7,17.2,20.8,73.0,1022.3
Krakow,50.06143,19.93658,2022-07-03,26.3,14.9,11.7,67.0,1019.8
Krakow,50.06143,19.93658,2022-07-04,30.3,15.0,13.8,60.0,1016.6
Krakow,50.06143,19.93658,2022-07-05,21.8,17.9,15.5,79.0,1016.9
Krakow,50.06143,19.93658,2022-07-06,22.1,13.4,17.6,79.0,1018.2
Krakow,50.06143,19.93658,2022-07-07,22.1,12.1,14.5,73.0,1018.3
Krakow,50.06143,19.93658,2022-07-08,21.3,14.2,20.0,76.0,1020.9
Krakow,50.06143,19.93658,2022-07-09,21.3,13.8,20.3,68.0,1020.5
Krakow,50.06143,19.93658,2022-07-10,18.0,12.3,22.3,73.0,1016.5
Krakow,50.06143,19.93658,2022-07-11,17.8,10.8,24.0,76.0,1018.2
Krakow,50.06143,19.93658,2022-07-12,20.2,11.2,23.8,73.0,1018.9
Krakow,50.06143,19.93658,2022-07-13,25.1,13.7,27.1,63.0,1017.4
Krakow,50.06143,19.93658,2022-07-14,27.4,16.8,24.4,67.0,1014.9
Krakow,50.06143,19.93658,2022-07-15,21.1,12.4,21.8,67.0,1016.8
Krakow,50.06143,19.93658,2022-07-16,21.0,9.7,26.2,67.0,1019.2
Krakow,50.06143,19.93658,2022-07-17,20.8,10.7,19.2,65.0,1024.6
Krakow,50.06143,19.93658,2022-07-18,24.4,9.8,12.6,65.0,1025.0
Krakow,50.06143,19.93658,2022-07-19,28.7,13.2,10.9,61.0,1021.8
Krakow,50.06143,19.93658,2022-07-20,31.4,14.9,9.7,61.0,1020.5
Krakow,50.06143,19.93658,2022-07-21,31.1,16.8,13.0,60.0,1018.9
Krakow,50.06143,19.93658,2022-07-22,30.8,16.8,16.5,65.0,1017.1
Krakow,50.06143,19.93658,2022-07-23,32.2,17.9,18.1,67.0,1015.3
Krakow,50.06143,19.93658,2022-07-24,26.6,17.1,16.1,59.0,1018.4
Krakow,50.06143,19.93658,2022-07-25,28.2,13.5,9.8,56.0,1015.7
Krakow,50.06143,19.93658,2022-07-26,25.4,17.0,25.5,76.0,1011.3
Krakow,50.06143,19.93658,2022-07-27,25.1,14.4,10.9,73.0,1015.3
Krakow,50.06143,19.93658,2022-07-28,25.0,14.9,13.7,58.0,1018.6
Krakow,50.06143,19.93658,2022-07-29,27.4,15.6,19.6,64.0,1017.9
Krakow,50.06143,19.93658,2022-07-30,24.8,17.8,15.6,82.0,1012.4
Krakow,50.06143,19.93658,2022-07-31,18.0,16.0,23.9,84.0,1011.0
Krakow,50.06143,19.93658,2022-08-01,25.1,14.5,12.7,72.0,1014.3
Krakow,50.06143,19.93658,2022-08-02,23.9,16.8,15.5,81.0,1017.7
Krakow,50.06143,19.93658,2022-08-03,27.0,15.0,15.2,76.0,1019.0
Krakow,50.06143,19.93658,2022-08-04,28.3,15.9,17.7,62.0,1018.2
Krakow,50.06143,19.93658,2022-08-05,31.5,16.0,9.5,59.0,1014.7
Krakow,50.06143,19.93658,2022-08-06,24.2,16.5,22.5,71.0,1019.0
Krakow,50.06143,19.93658,2022-08-07,22.9,14.9,15.1,63.0,1023.3
